route,page type,html/static file exists yes/no,expected public URL,title,meta description,h1,visible word count,main content present yes/no,phone CTA present yes/no,quote CTA present yes/no,Google Ads tag present yes/no,phone conversion attribute present yes/no,quote conversion attribute present yes/no,CSS references valid yes/no,JS references valid yes/no,image references valid yes/no,favicon/icon references valid yes/no,response-time wording present yes/no,expected response-time classification,stale strings found,risky claims found,duplicate location wording found,chopped phrase fragments found,postcode-only wording found,hidden/visibility warning,notes
/service-areas/macarthur-camden-and-wollondilly/camden/rossmore,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/camden/rossmore,Electrician Rossmore 2557 | Emergency & Level 2,"Evaready helps Rossmore with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Rossmore 2557,2803,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/camden/smeaton-grange,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/camden/smeaton-grange,Electrician Smeaton Grange 2567 | Emergency & Level 2,"Evaready helps Smeaton Grange with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Smeaton Grange 2567,2812,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/camden/spring-farm,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/camden/spring-farm,Electrician Spring Farm 2570 | Emergency & Level 2,"Need electrical help in Spring Farm 2570? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Spring Farm 2570,2890,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown,area page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown,"Campbelltown Electrician | Macarthur, Camden & Wollondilly","Need an electrician in Campbelltown? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.","Campbelltown Electrician - Emergency, Level 2 & Planned Work",1072,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/airds,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/airds,Electrician Airds 2560 | Emergency & Level 2,"Evaready helps Airds with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Airds 2560,2744,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/ambarvale,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/ambarvale,Electrician Ambarvale 2560 | Emergency & Level 2,"Evaready helps Ambarvale with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Ambarvale 2560,2795,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/bardia,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/bardia,Electrician Bardia 2565 | Emergency & Level 2,"Need an electrician in Bardia? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Bardia 2565,2760,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/blair-athol,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/blair-athol,Electrician Blair Athol 2560 | Emergency & Level 2,"Evaready helps Blair Athol with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Blair Athol 2560,2832,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/blairmount,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/blairmount,Electrician Blairmount 2559 | Emergency & Level 2,"Need an electrician in Blairmount? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Blairmount 2559,2749,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/bow-bowing,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/bow-bowing,Electrician Bow Bowing 2566 | Emergency & Level 2,"Evaready helps Bow Bowing with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Bow Bowing 2566,2839,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/bradbury,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/bradbury,Electrician Bradbury 2560 | Emergency & Level 2,"Evaready helps Bradbury with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Bradbury 2560,2746,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/campbelltown,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/campbelltown,Electrician Campbelltown 2560 | Emergency & Level 2,"Need an electrician in Campbelltown? Evaready Electrical helps with emergency faults, switchboards, lighting, power, hot water electrical, data and CCTV.",Electrician Campbelltown 2560,2824,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/claymore,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/claymore,Electrician Claymore 2559 | Emergency & Level 2,"Evaready helps Claymore with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Claymore 2559,2813,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/denham-court,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/denham-court,Electrician Denham Court 2565 | Emergency & Level 2,"Evaready helps Denham Court with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Denham Court 2565,2854,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/eagle-vale,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/eagle-vale,Electrician Eagle Vale 2558 | Emergency & Level 2,"Evaready helps Eagle Vale with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Eagle Vale 2558,2873,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/englorie-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/englorie-park,Electrician Englorie Park 2560 | Emergency & Level 2,"Need electrical help in Englorie Park 2560? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Englorie Park 2560,2851,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/eschol-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/eschol-park,Electrician Eschol Park 2558 | Emergency & Level 2,"Need an electrician in Eschol Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Eschol Park 2558,2883,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/gilead,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/gilead,Electrician Gilead 2560 | Emergency & Level 2,"Evaready helps Gilead with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Gilead 2560,2754,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/glen-alpine,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/glen-alpine,Electrician Glen Alpine 2560 | Emergency & Level 2,"Need an electrician in Glen Alpine? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Glen Alpine 2560,2862,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/glenfield,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/glenfield,Electrician Glenfield 2167 | Emergency & Level 2,"Need electrical help in Glenfield 2167? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Glenfield 2167,2824,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/holsworthy,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/holsworthy,Electrician Holsworthy 2173 | Emergency & Level 2,"Evaready helps Holsworthy with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Holsworthy 2173,2749,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/ingleburn,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/ingleburn,Electrician Ingleburn 2565 | Emergency & Level 2,"Evaready helps Ingleburn with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Ingleburn 2565,2734,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/kearns,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/kearns,Electrician Kearns 2558 | Emergency & Level 2,"Need electrical help in Kearns 2558? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Kearns 2558,2771,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/kentlyn,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/kentlyn,Electrician Kentlyn 2560 | Emergency & Level 2,"Need electrical help in Kentlyn 2560? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Kentlyn 2560,2820,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/leumeah,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/leumeah,Electrician Leumeah 2560 | Emergency & Level 2,"Evaready helps Leumeah with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Leumeah 2560,2810,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/long-point,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/long-point,Electrician Long Point 2564 | Emergency & Level 2,"Evaready helps Long Point with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Long Point 2564,2839,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/macquarie-fields,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/macquarie-fields,Electrician Macquarie Fields 2564 | Emergency & Level 2,"Need electrical help in Macquarie Fields 2564? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Macquarie Fields 2564,2883,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/macquarie-links,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/macquarie-links,Electrician Macquarie Links 2565 | Emergency & Level 2,"Need an electrician in Macquarie Links? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Macquarie Links 2565,2870,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/menangle-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/menangle-park,Electrician Menangle Park 2563 | Emergency & Level 2,"Evaready helps Menangle Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Menangle Park 2563,2808,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/minto,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/minto,Electrician Minto 2566 | Emergency & Level 2,"Need an electrician in Minto? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Minto 2566,2753,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/minto-heights,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/minto-heights,Electrician Minto Heights 2566 | Emergency & Level 2,"Need an electrician in Minto Heights? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Minto Heights 2566,2881,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/raby,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/raby,Electrician Raby 2566 | Emergency & Level 2,"Need an electrician in Raby? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general electrical.",Electrician Raby 2566,2741,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/rosemeadow,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/rosemeadow,Electrician Rosemeadow 2560 | Emergency & Level 2,"Need an electrician in Rosemeadow? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Rosemeadow 2560,2792,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/ruse,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/macarthur-camden-and-wollondilly/campbelltown/ruse,Electrician Ruse 2560 | Emergency & Level 2,"Need electrical help in Ruse 2560? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Ruse 2560,2785,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
