route,page type,html exists,status expected 200,title,title length,meta description,meta description length,canonical present,h1 present,word count,phone CTA present,quote CTA present,Google Ads tag present,phone conversion attribute present,quote conversion attribute present,stale string warning,risky wording warning,broken asset reference warning,missing CSS/JS warning,notes
/service-areas/macarthur-camden-and-wollondilly/campbelltown/varroville,suburb page,yes,yes,Electrician Varroville 2566 | Emergency & Level 2,49,"Need electrical help in Varroville 2566? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2813,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/wedderburn,suburb page,yes,yes,Electrician Wedderburn 2560 | Emergency & Level 2,49,"Evaready helps Wedderburn with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,yes,yes,2813,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/woodbine,suburb page,yes,yes,Electrician Woodbine 2560 | Emergency & Level 2,47,"Need electrical help in Woodbine 2560? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2798,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/campbelltown/woronora-dam,suburb page,yes,yes,Electrician Woronora Dam 2508 | Emergency & Level 2,51,"Evaready helps Woronora Dam with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,yes,yes,2865,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/appin,suburb page,yes,yes,Electrician Appin 2560 | Emergency & Level 2,44,"Need an electrician in Appin? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",141,yes,yes,2825,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/belimbla-park,suburb page,yes,yes,Electrician Belimbla Park 2570 | Emergency & Level 2,52,"Need an electrician in Belimbla Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",149,yes,yes,2935,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/brownlow-hill,suburb page,yes,yes,Electrician Brownlow Hill 2570 | Emergency & Level 2,52,"Need an electrician in Brownlow Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",149,yes,yes,2854,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/camden-park,suburb page,yes,yes,Electrician Camden Park 2570 | Emergency & Level 2,50,"Need an electrician in Camden Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",147,yes,yes,2878,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/cataract,suburb page,yes,yes,Electrician Cataract 2560 | Emergency & Level 2,47,"Evaready helps Cataract with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,yes,yes,2807,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/couridjah,suburb page,yes,yes,Electrician Couridjah 2571 | Emergency & Level 2,48,"Need an electrician in Couridjah? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,yes,yes,2787,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/douglas-park,suburb page,yes,yes,Electrician Douglas Park 2569 | Emergency & Level 2,51,"Evaready helps Douglas Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,yes,yes,2910,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/glenmore,suburb page,yes,yes,Electrician Glenmore 2570 | Emergency & Level 2,47,"Need electrical help in Glenmore 2570? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2775,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/lakesland,suburb page,yes,yes,Electrician Lakesland 2572 | Emergency & Level 2,48,"Evaready helps Lakesland with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,yes,yes,2837,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/maldon,suburb page,yes,yes,Electrician Maldon 2571 | Emergency & Level 2,45,"Need electrical help in Maldon 2571? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",146,yes,yes,2767,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/menangle,suburb page,yes,yes,Electrician Menangle 2568 | Emergency & Level 2,47,"Need electrical help in Menangle 2568? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2848,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/mount-hunter,suburb page,yes,yes,Electrician Mount Hunter 2570 | Emergency & Level 2,51,"Evaready helps Mount Hunter with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,yes,yes,2876,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/mowbray-park,suburb page,yes,yes,Electrician Mowbray Park 2571 | Emergency & Level 2,51,"Need an electrician in Mowbray Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,yes,yes,2941,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/nattai,suburb page,yes,yes,Electrician Nattai 2570 | Emergency & Level 2,45,"Evaready helps Nattai with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",142,yes,yes,2771,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/oakdale,suburb page,yes,yes,Electrician Oakdale 2570 | Emergency & Level 2,46,"Evaready helps Oakdale with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,yes,yes,2807,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/orangeville,suburb page,yes,yes,Electrician Orangeville 2570 | Emergency & Level 2,50,"Need an electrician in Orangeville? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",147,yes,yes,2798,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/pheasants-nest,suburb page,yes,yes,Electrician Pheasants Nest 2574 | Emergency & Level 2,53,"Need electrical help in Pheasants Nest 2574? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",147,yes,yes,2898,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/picton,suburb page,yes,yes,Electrician Picton 2571 | Emergency & Level 2,45,"Evaready helps Picton with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",142,yes,yes,2888,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/razorback,suburb page,yes,yes,Electrician Razorback 2571 | Emergency & Level 2,48,"Need an electrician in Razorback? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,yes,yes,2810,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/silverdale,suburb page,yes,yes,Electrician Silverdale 2752 | Emergency & Level 2,49,"Evaready helps Silverdale with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,yes,yes,2802,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/tahmoor,suburb page,yes,yes,Electrician Tahmoor 2573 | Emergency & Level 2,46,"Need electrical help in Tahmoor 2573? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2802,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/the-oaks,suburb page,yes,yes,Electrician The Oaks 2570 | Emergency & Level 2,47,"Need an electrician in The Oaks? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2874,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/theresa-park,suburb page,yes,yes,Electrician Theresa Park 2570 | Emergency & Level 2,51,"Need an electrician in Theresa Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,yes,yes,2872,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/thirlmere,suburb page,yes,yes,Electrician Thirlmere 2572 | Emergency & Level 2,48,"Evaready helps Thirlmere with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,yes,yes,2763,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/warragamba,suburb page,yes,yes,Electrician Warragamba 2752 | Emergency & Level 2,49,"Need an electrician in Warragamba? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,yes,yes,2784,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/werombi,suburb page,yes,yes,Electrician Werombi 2570 | Emergency & Level 2,46,"Evaready helps Werombi with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,yes,yes,2804,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/wilton,suburb page,yes,yes,Electrician Wilton 2571 | Emergency & Level 2,45,"Evaready helps Wilton with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",142,yes,yes,2831,yes,yes,yes,yes,yes,,,,,
/service-areas/macarthur-camden-and-wollondilly/wollondilly/yanderra,suburb page,yes,yes,Electrician Yanderra 2574 | Emergency & Level 2,47,"Evaready helps Yanderra with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,yes,yes,2840,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/burwood/burwood,suburb page,yes,yes,Electrician Burwood 2134 | Emergency & Level 2,46,"Need electrical help in Burwood 2134? Evaready Electrical helps with urgent electrical faults, lighting, power, switchboards, smoke alarms, data.",145,yes,yes,2913,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/burwood/burwood-heights,suburb page,yes,yes,Electrician Burwood Heights 2136 | Emergency & Level 2,54,"Need an electrician in Burwood Heights? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",151,yes,yes,2911,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/burwood/enfield,suburb page,yes,yes,Electrician Enfield 2136 | Emergency & Level 2,46,"Need an electrician in Enfield? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",143,yes,yes,2795,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/burwood/strathfield,suburb page,yes,yes,Electrician Strathfield 2135 | Emergency & Level 2,50,"Need electrical help in Strathfield 2135? Evaready Electrical helps with electrical faults, switchboard upgrades, lighting, power, data, CCTV.",142,yes,yes,2913,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/abbotsford,suburb page,yes,yes,Electrician Abbotsford 2046 | Emergency & Level 2,49,"Need an electrician in Abbotsford? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,yes,yes,2829,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/breakfast-point,suburb page,yes,yes,Electrician Breakfast Point 2137 | Emergency & Level 2,54,"Evaready helps Breakfast Point with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",151,yes,yes,2890,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/cabarita,suburb page,yes,yes,Electrician Cabarita 2137 | Emergency & Level 2,47,"Evaready helps Cabarita with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,yes,yes,2815,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/canada-bay,suburb page,yes,yes,Electrician Canada Bay 2046 | Emergency & Level 2,49,"Evaready helps Canada Bay with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,yes,yes,2915,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/chiswick,suburb page,yes,yes,Electrician Chiswick 2046 | Emergency & Level 2,47,"Need an electrician in Chiswick? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2897,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/concord,suburb page,yes,yes,Electrician Concord 2137 | Emergency & Level 2,46,"Evaready Electrical helps with faults, switchboards, lighting, power, smoke alarms, data, CCTV and Level 2 enquiries.",117,yes,yes,2909,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/concord-west,suburb page,yes,yes,Electrician Concord West 2138 | Emergency & Level 2,51,"Need electrical help in Concord West 2138? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",145,yes,yes,2911,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/drummoyne,suburb page,yes,yes,Electrician Drummoyne 2047 | Emergency & Level 2,48,"Evaready helps Drummoyne with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,yes,yes,2824,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/five-dock,suburb page,yes,yes,Electrician Five Dock 2046 | Emergency & Level 2,48,"Evaready Electrical helps with urgent faults, switchboards, lighting, power, smoke alarms, data cabling and maintenance.",120,yes,yes,2962,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/liberty-grove,suburb page,yes,yes,Electrician Liberty Grove 2138 | Emergency & Level 2,52,"Evaready helps Liberty Grove with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",149,yes,yes,2910,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/mortlake,suburb page,yes,yes,Electrician Mortlake 2137 | Emergency & Level 2,47,"Need electrical help in Mortlake 2137? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2823,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/north-strathfield,suburb page,yes,yes,Electrician North Strathfield 2137 | Emergency & Level 2,56,"Need an electrician in North Strathfield? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",141,yes,yes,2938,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/rhodes,suburb page,yes,yes,Electrician Rhodes 2138 | Emergency & Level 2,45,"Need electrical help in Rhodes 2138? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",146,yes,yes,2885,yes,yes,yes,yes,yes,,,,,
/service-areas/inner-west-burwood-and-canada-bay/canada-bay/rodd-point,suburb page,yes,yes,Electrician Rodd Point 2046 | Emergency & Level 2,49,"Need electrical help in Rodd Point 2046? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2925,yes,yes,yes,yes,yes,,,,,
